SEQUENCIA_COLIGACAO,DATA_GERACAO,HORA_GERACAO,ANO_ELEICAO,NUM_TURNO,DESCRICAO_ELEICAO,SIGLA_UF,SIGLA_UE,NOME_UE,CODIGO_CARGO,DESCRICAO_CARGO,TIPO_LEGENDA,NUM_PARTIDO,SIGLA_PARTIDO2,NOME_PARTIDO,SIGLA_COLIGACAO,NOME_COLIGACAO,COMPOSICAO_COLIGACAO,SIGLA_PARTIDO
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,21,PCB,PARTIDO COMUNISTA BRASILEIRO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,25,PFL,PARTIDO DA FRENTE LIBERAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,21,PCB,PARTIDO COMUNISTA BRASILEIRO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,25,PFL,PARTIDO DA FRENTE LIBERAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,AP,AP,AMAPÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,PARTIDO ISOLADO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,3,GOVERNADOR,PARTIDO ISOLADO,56,PRONA,PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,PARTIDO ISOLADO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,4,VICE-GOVERNADOR,PARTIDO ISOLADO,56,PRONA,PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,5,SENADOR,PARTIDO ISOLADO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,5,SENADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,5,SENADOR,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,5,SENADOR,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,5,SENADOR,PARTIDO ISOLADO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,5,SENADOR,PARTIDO ISOLADO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,5,SENADOR,PARTIDO ISOLADO,56,PRONA,PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,7,DEPUTADO ESTADUAL,PARTIDO ISOLADO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,7,DEPUTADO ESTADUAL,PARTIDO ISOLADO,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,7,DEPUTADO ESTADUAL,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,7,DEPUTADO ESTADUAL,PARTIDO ISOLADO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,56,PRONA,PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,BA,BA,BAHIA,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,56,PRONA,PARTIDO DE REEDIFICAÇÃO DA ORDEM NACIONAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,3,GOVERNADOR,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,4,VICE-GOVERNADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,4,VICE-GOVERNADOR,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,PARTIDO ISOLADO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,PARTIDO ISOLADO,21,PCB,PARTIDO COMUNISTA BRASILEIRO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,5,SENADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,7,DEPUTADO ESTADUAL,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,7,DEPUTADO ESTADUAL,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,7,DEPUTADO ESTADUAL,PARTIDO ISOLADO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,7,DEPUTADO ESTADUAL,PARTIDO ISOLADO,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,21,PCB,PARTIDO COMUNISTA BRASILEIRO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,21,PCB,PARTIDO COMUNISTA BRASILEIRO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,CE,CE,CEARÁ,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,3,GOVERNADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,3,GOVERNADOR,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,4,VICE-GOVERNADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,4,VICE-GOVERNADOR,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,5,SENADOR,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,5,SENADOR,PARTIDO ISOLADO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,5,SENADOR,PARTIDO ISOLADO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,5,SENADOR,PARTIDO ISOLADO,21,PCB,PARTIDO COMUNISTA BRASILEIRO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,5,SENADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,5,SENADOR,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,5,SENADOR,PARTIDO ISOLADO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,11,PP,PARTIDO PROGRESSISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,6,DEPUTADO FEDERAL,PARTIDO ISOLADO,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,8,DEPUTADO DISTRITAL,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,8,DEPUTADO DISTRITAL,PARTIDO ISOLADO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,8,DEPUTADO DISTRITAL,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,8,DEPUTADO DISTRITAL,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,17,PSL,PARTIDO SOCIAL LIBERAL,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,21,PCB,PARTIDO COMUNISTA BRASILEIRO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,27,PSDC,PARTIDO SOCIAL DEMOCRATA CRISTÃO,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,29,PCO,PARTIDO DA CAUSA OPERÁRIA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,9,1º SUPLENTE SENADOR,PARTIDO ISOLADO,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,#NE#,#NE#,#NE#,#NE#
-1,16/04/2015,14:36:31,2006,1,ELEICOES 2006,DF,DF,DISTRITO FEDERAL,10,2º SUPLENTE SENADOR,PARTIDO ISOLADO,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,#NE#,#NE#,#NE#,#NE#
