
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27332	27332	CAPELA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27332	27332	CAPELA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27359	27359	CARNEIROS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27359	27359	CARNEIROS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27375	27375	CHÃ PRETA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27375	27375	CHÃ PRETA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27391	27391	COITÉ DO NÓIA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27391	27391	COITÉ DO NÓIA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27413	27413	COLÔNIA LEOPOLDINA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27413	27413	COLÔNIA LEOPOLDINA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27430	27430	COQUEIRO SECO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27430	27430	COQUEIRO SECO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27456	27456	CORURIPE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27456	27456	CORURIPE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27472	27472	DELMIRO GOUVEIA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27472	27472	DELMIRO GOUVEIA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27499	27499	DOIS RIACHOS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27499	27499	DOIS RIACHOS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27510	27510	FEIRA GRANDE	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27510	27510	FEIRA GRANDE	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27537	27537	FELIZ DESERTO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27537	27537	FELIZ DESERTO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27553	27553	FLEXEIRAS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27553	27553	FLEXEIRAS	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27570	27570	GIRAU DO PONCIANO	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27570	27570	GIRAU DO PONCIANO	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27596	27596	IBATEGUARA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27596	27596	IBATEGUARA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27618	27618	IGACI	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27618	27618	IGACI	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27634	27634	IGREJA NOVA	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27634	27634	IGREJA NOVA	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27650	27650	INHAPI	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27650	27650	INHAPI	13	VEREADOR	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27677	27677	JACARÉ DOS HOMENS	11	PREFEITO	96
2012	1	ELEIÇÃO MUNICIPAL 2012	AL	27677	27677	JACARÉ DOS HOMENS	13	VEREADOR	96
