nome_uf;uf;nome_municipio;cod_ibge;cod_tse;2000;2004;2008;2012;2016
Paraná;PR;Porecatu;4120002;77798; 9; 9; 9; 9; 9
Paraná;PR;Porto Amazonas;4120101;77810; 9; 9; 9; 9; 9
Paraná;PR;Porto Barreiro;4120150;75540; 9; 9; 9; 9; 9
Paraná;PR;Porto Rico;4120200;77836; 9; 9; 9; 9; 9
Paraná;PR;Porto Vitória;4120309;77852; 9; 9; 9; 9; 9
Paraná;PR;Prado Ferreira;4120333;75566; 9; 9; 9; 9; 9
Paraná;PR;Pranchita;4120358;79910; 9; 9; 9; 9; 9
Paraná;PR;Presidente Castelo Branco;4120408;77879; 9; 9; 9; 9; 9
Paraná;PR;Primeiro de Maio;4120507;77895; 9; 9; 9; 9; 9
Paraná;PR;Prudentópolis;4120606;77917;13; 9;10;13;13
Paraná;PR;Quarto Centenário;4120655;75582; 9; 9; 9; 9; 9
Paraná;PR;Quatiguá;4120705;77933; 9; 9; 9; 9; 9
Paraná;PR;Quatro Barras;4120804;77950;11; 9; 9; 9; 9
Paraná;PR;Quatro Pontes;4120853;74683; 9; 9; 9; 9; 9
Paraná;PR;Quedas do Iguaçu;4120903;79553;13; 9; 9;13;13
Paraná;PR;Querência do Norte;4121000;77976; 9; 9; 9; 9; 9
Paraná;PR;Quinta do Sol;4121109;77992; 9; 9; 9; 9; 9
Paraná;PR;Quitandinha;4121208;78018; 9; 9; 9; 9; 9
Paraná;PR;Ramilândia;4121257;74705; 9; 9; 9; 9; 9
Paraná;PR;Rancho Alegre;4121307;78034; 9; 9; 9; 9; 9
Paraná;PR;Rancho Alegre D'Oeste;4121356;74721; 9; 9; 9; 9; 9
Paraná;PR;Realeza;4121406;78050;11; 9; 9; 9; 9
Paraná;PR;Rebouças;4121505;78077; 9; 9; 9; 9; 9
Paraná;PR;Renascença;4121604;78093; 9; 9; 9; 9; 9
Paraná;PR;Reserva;4121703;78115;11; 9; 9;11;11
Paraná;PR;Reserva do Iguaçu;4121752;75604; 9; 9; 9; 9; 9
Paraná;PR;Ribeirão Claro;4121802;78131; 9; 9; 9; 9; 9
Paraná;PR;Ribeirão do Pinhal;4121901;78158; 9; 9; 9; 9; 9
Paraná;PR;Rio Azul;4122008;78174; 9; 9; 9; 9; 9
Paraná;PR;Rio Bom;4122107;78190; 9; 9; 9; 9; 9
Paraná;PR;Rio Bonito do Iguaçu;4122156;74748; 9; 9; 9; 9; 9
Paraná;PR;Rio Branco do Ivaí;4122172;75620; 9; 9; 9; 9; 9
Paraná;PR;Rio Branco do Sul;4122206;78212; 9; 9; 9;11;11
Paraná;PR;Rio Negro;4122305;78239;13; 9; 9; 9; 9
Paraná;PR;Rolândia;4122404;78255;13;10;10;10;10
Paraná;PR;Roncador;4122503;78271; 9; 9; 9; 9; 9
Paraná;PR;Rondon;4122602;78298; 9; 9; 9; 9; 9
Paraná;PR;Rosário do Ivaí;4122651;75744; 9; 9; 9; 9; 9
Paraná;PR;Sabáudia;4122701;78310; 9; 9; 9; 9; 9
Paraná;PR;Salgado Filho;4122800;78336; 9; 9; 9; 9; 9
Paraná;PR;Salto do Itararé;4122909;78352; 9; 9; 9; 9; 9
Paraná;PR;Salto do Lontra;4123006;78379; 9; 9; 9; 9; 9
Paraná;PR;Santa Amélia;4123105;78395; 9; 9; 9; 9; 9
Paraná;PR;Santa Cecília do Pavão;4123204;78417; 9; 9; 9; 9; 9
Paraná;PR;Santa Cruz de Monte Castelo;4123303;78433; 9; 9; 9; 9; 9
Paraná;PR;Santa Fé;4123402;78450; 9; 9; 9; 9; 9
Paraná;PR;Santa Helena;4123501;79715; 9; 9; 9; 9; 9
Paraná;PR;Santa Inês;4123600;78476; 9; 9; 9; 9; 9
Paraná;PR;Santa Isabel do Ivaí;4123709;78492; 9; 9; 9; 9; 9
Paraná;PR;Santa Izabel do Oeste;4123808;78514; 9; 9; 9; 9; 9
Paraná;PR;Santa Lúcia;4123824;74764; 9; 9; 9; 9; 9
Paraná;PR;Santa Maria do Oeste;4123857;74802; 9; 9; 9; 9; 9
Paraná;PR;Santa Mariana;4123907;78530; 9; 9; 9; 9; 9
Paraná;PR;Santa Mônica;4123956;74829; 9; 9; 9; 9; 9
Paraná;PR;Santa Tereza do Oeste;4124020;74080; 9; 9; 9; 9; 9
Paraná;PR;Santa Terezinha de Itaipu;4124053;84670; 9; 9; 9; 9; 9
Paraná;PR;Santana do Itararé;4124004;78557; 9; 9; 9; 9; 9
Paraná;PR;Santo Antônio da Platina;4124103;78590;13; 9; 9; 9; 9
Paraná;PR;Santo Antônio do Caiuá;4124202;78611; 9; 9; 9; 9; 9
Paraná;PR;Santo Antônio do Paraíso;4124301;78638; 9; 9; 9; 9; 9
Paraná;PR;Santo Antônio do Sudoeste;4124400;78573;11; 9; 9;11;11
Paraná;PR;Santo Inácio;4124509;78654; 9; 9; 9; 9; 9
Paraná;PR;São Carlos do Ivaí;4124608;78670; 9; 9; 9; 9; 9
Paraná;PR;São Jerônimo da Serra;4124707;78697; 9; 9; 9; 9; 9
Paraná;PR;São João;4124806;78719; 9; 9; 9; 9; 9
Paraná;PR;São João do Caiuá;4124905;78735; 9; 9; 9; 9; 9
Paraná;PR;São João do Ivaí;4125001;78751; 9; 9; 9; 9; 9
Paraná;PR;São João do Triunfo;4125100;78778; 9; 9; 9; 9; 9
Paraná;PR;São Jorge do Ivaí;4125308;78794; 9; 9; 9; 9; 9
Paraná;PR;São Jorge do Patrocínio;4125357;79995; 9; 9; 9; 9; 9
Paraná;PR;São Jorge d'Oeste;4125209;78816; 9; 9; 9; 9; 9
Paraná;PR;São José da Boa Vista;4125407;78832; 9; 9; 9; 9; 9
Paraná;PR;São José das Palmeiras;4125456;84719; 9; 9; 9; 9; 9
Paraná;PR;São José dos Pinhais;4125506;78859;21;13;14;21;21
Paraná;PR;São Manoel do Paraná;4125555;74845; 9; 9; 9; 9; 9
Paraná;PR;São Mateus do Sul;4125605;78875;13; 9; 9; 9; 9
Paraná;PR;São Miguel do Iguaçu;4125704;78891;11; 9; 9; 9; 9
Paraná;PR;São Pedro do Iguaçu;4125753;74861; 9; 9; 9; 9; 9
Paraná;PR;São Pedro do Ivaí;4125803;78913; 9; 9; 9; 9; 9
Paraná;PR;São Pedro do Paraná;4125902;78930; 9; 9; 9; 9; 9
Paraná;PR;São Sebastião da Amoreira;4126009;78956; 9; 9; 9; 9; 9
Paraná;PR;São Tomé;4126108;78972; 9; 9; 9; 9; 9
Paraná;PR;Sapopema;4126207;78999; 9; 9; 9; 9; 9
Paraná;PR;Sarandi;4126256;84611;15;10;10;10;10
Paraná;PR;Saudade do Iguaçu;4126272;75060; 9; 9; 9; 9; 9
Paraná;PR;Sengés;4126306;79014;11; 9; 9;11;11
Paraná;PR;Serranópolis do Iguaçu;4126355;75647; 9; 9; 9; 9; 9
Paraná;PR;Sertaneja;4126405;79030; 9; 9; 9; 9; 9
Paraná;PR;Sertanópolis;4126504;79057; 9; 9; 9; 9; 9
Paraná;PR;Siqueira Campos;4126603;79073; 9; 9; 9; 9; 9
Paraná;PR;Sulina;4126652;75787; 9; 9; 9; 9; 9
Paraná;PR;Tamarana;4126678;75663; 9; 9; 9; 9; 9
Paraná;PR;Tamboara;4126702;79090; 9; 9; 9; 9; 9
Paraná;PR;Tapejara;4126801;79111; 9; 9; 9; 9; 9
Paraná;PR;Tapira;4126900;79731; 9; 9; 9; 9; 9
Paraná;PR;Teixeira Soares;4127007;79138; 9; 9; 9; 9; 9
Paraná;PR;Telêmaco Borba;4127106;79154;13;10;10;13;13
Paraná;PR;Terra Boa;4127205;79170; 9; 9; 9; 9; 9
Paraná;PR;Terra Rica;4127304;79197; 9; 9; 9; 9; 9
Paraná;PR;Terra Roxa;4127403;79219; 9; 9; 9;11; 9
Paraná;PR;Tibagi;4127502;79235; 9; 9; 9; 9; 9
Paraná;PR;Tijucas do Sul;4127601;79251; 9; 9; 9; 9; 9
Paraná;PR;Toledo;4127700;79278;17;11;11;19;19
Paraná;PR;Tomazina;4127809;79294; 9; 9; 9; 9; 9
Paraná;PR;Três Barras do Paraná;4127858;79871; 9; 9; 9; 9; 9
Paraná;PR;Tunas do Paraná;4127882;74888; 9; 9; 9; 9; 9
Paraná;PR;Tuneiras do Oeste;4127908;79316; 9; 9; 9; 9; 9
Paraná;PR;Tupãssi;4127957;79936; 9; 9; 9; 9; 9
Paraná;PR;Turvo;4127965;84530; 9; 9; 9; 9; 9
Paraná;PR;Ubiratã;4128005;79332; 9; 9; 9; 9; 9
Paraná;PR;Umuarama;4128104;79359;19;10;10;10;10
Paraná;PR;União da Vitória;4128203;79375;13;10;10;13;13
Paraná;PR;Uniflor;4128302;79391; 9; 9; 9; 9; 9
Paraná;PR;Uraí;4128401;79413; 9; 9; 9; 9; 9
Paraná;PR;Ventania;4128534;74900; 9; 9; 9; 9; 9
Paraná;PR;Vera Cruz do Oeste;4128559;79898; 9; 9; 9; 9; 9
Paraná;PR;Verê;4128609;79456; 9; 9; 9; 9; 9
Paraná;PR;Virmond;4128658;74969; 9; 9; 9; 9; 9
Paraná;PR;Vitorino;4128708;79472; 9; 9; 9; 9; 9
Paraná;PR;Wenceslau Braz;4128500;79430;11; 9; 9; 9; 9
Paraná;PR;Xambrê;4128807;79499; 9; 9; 9; 9; 9
Santa Catarina;SC;Abdon Batista;4200051;80225; 9; 9; 9; 9; 9
Santa Catarina;SC;Abelardo Luz;4200101;80012;11; 9; 9;11;11
Santa Catarina;SC;Agrolândia;4200200;80039; 9; 9; 9; 9; 9
Santa Catarina;SC;Agronômica;4200309;80055; 9; 9; 9; 9; 9
Santa Catarina;SC;Água Doce;4200408;80071; 9; 9; 9; 9; 9
Santa Catarina;SC;Águas de Chapecó;4200507;80098; 9; 9; 9; 9; 9
Santa Catarina;SC;Águas Frias;4200556;80500; 9; 9; 9; 9; 9
Santa Catarina;SC;Águas Mornas;4200606;80110; 9; 9; 9; 9; 9
Santa Catarina;SC;Alfredo Wagner;4200705;80136; 9; 9; 9; 9; 9
Santa Catarina;SC;Alto Bela Vista;4200754;81302; 9; 9; 9; 9; 9
Santa Catarina;SC;Anchieta;4200804;80152; 9; 9; 9; 9; 9
Santa Catarina;SC;Angelina;4200903;80179; 9; 9; 9; 9; 9
Santa Catarina;SC;Anita Garibaldi;4201000;80195; 9; 9; 9; 9; 9
Santa Catarina;SC;Anitápolis;4201109;80217; 9; 9; 9; 9; 9
Santa Catarina;SC;Antônio Carlos;4201208;80233; 9; 9; 9; 9; 9
Santa Catarina;SC;Apiúna;4201257;80063; 9; 9; 9; 9; 9
Santa Catarina;SC;Arabutã;4201273;80489; 9; 9; 9; 9; 9
Santa Catarina;SC;Araquari;4201307;80250; 9; 9; 9;11;13
Santa Catarina;SC;Araranguá;4201406;80276;15;10;10;15;15
Santa Catarina;SC;Armazém;4201505;80292; 9; 9; 9; 9; 9
Santa Catarina;SC;Arroio Trinta;4201604;80314; 9; 9; 9; 9; 9
Santa Catarina;SC;Arvoredo;4201653;80802; 9; 9; 9; 9; 9
Santa Catarina;SC;Ascurra;4201703;80330; 9; 9; 9; 9; 9
Santa Catarina;SC;Atalanta;4201802;80357; 9; 9; 9; 9; 9
Santa Catarina;SC;Aurora;4201901;80373; 9; 9; 9; 9; 9
Santa Catarina;SC;Balneário Arroio do Silva;4201950;81728; 9; 9; 9; 9; 9
Santa Catarina;SC;Balneário Barra do Sul;4202057;80683; 9; 9; 9; 9; 9
Santa Catarina;SC;Balneário Camboriú;4202008;80390;17;10;10;13;19
Santa Catarina;SC;Balneário Gaivota;4202073;81744; 9; 9; 9; 9; 9
Santa Catarina;SC;Balneário Piçarras;4212809;82511;11; 9; 9;11;11
Santa Catarina;SC;Balneário Rincão;4220000;83909;NA;NA;NA; 9; 9
Santa Catarina;SC;Bandeirante;4202081;81582; 9; 9; 9; 9; 9
Santa Catarina;SC;Barra Bonita;4202099;81760; 9; 9; 9; 9; 9
Santa Catarina;SC;Barra Velha;4202107;80411; 9; 9; 9; 9; 9
Santa Catarina;SC;Bela Vista do Toldo;4202131;81221; 9; 9; 9; 9; 9
Santa Catarina;SC;Belmonte;4202156;80748; 9; 9; 9; 9; 9
Santa Catarina;SC;Benedito Novo;4202206;80438; 9; 9; 9; 9; 9
Santa Catarina;SC;Biguaçu;4202305;80454;15;10;10;15;15
Santa Catarina;SC;Blumenau;4202404;80470;21;14;15;15;15
Santa Catarina;SC;Bocaina do Sul;4202438;81280; 9; 9; 9; 9; 9
Santa Catarina;SC;Bom Jardim da Serra;4202503;83895; 9; 9; 9; 9; 9
Santa Catarina;SC;Bom Jesus;4202537;81388; 9; 9; 9; 9; 9
Santa Catarina;SC;Bom Jesus do Oeste;4202578;81469; 9; 9; 9; 9; 9
Santa Catarina;SC;Bom Retiro;4202602;80497; 9; 9; 9; 9; 9
Santa Catarina;SC;Bombinhas;4202453;80985; 9; 9; 9; 9; 9
Santa Catarina;SC;Botuverá;4202701;80519; 9; 9; 9; 9; 9
Santa Catarina;SC;Braço do Norte;4202800;80535;11; 9; 9;11;11
Santa Catarina;SC;Braço do Trombudo;4202859;80420; 9; 9; 9; 9; 9
Santa Catarina;SC;Brunópolis;4202875;81787; 9; 9; 9; 9; 9
Santa Catarina;SC;Brusque;4202909;80551;15;10;10;15;15
Santa Catarina;SC;Caçador;4203006;80578;15;10;10;13;13
Santa Catarina;SC;Caibi;4203105;80594; 9; 9; 9; 9; 9
Santa Catarina;SC;Calmon;4203154;80667; 9; 9; 9; 9; 9
Santa Catarina;SC;Camboriú;4203204;80616;11; 9;10;15;15
Santa Catarina;SC;Campo Alegre;4203303;80632; 9; 9; 9; 9; 9
Santa Catarina;SC;Campo Belo do Sul;4203402;80659; 9; 9; 9; 9; 9
Santa Catarina;SC;Campo Erê;4203501;80675;11; 9; 9; 9; 9
Santa Catarina;SC;Campos Novos;4203600;80691;13; 9; 9; 9; 9
Santa Catarina;SC;Canelinha;4203709;80713; 9; 9; 9; 9; 9
Santa Catarina;SC;Canoinhas;4203808;80730;15;10;10;10;10
Santa Catarina;SC;Capão Alto;4203253;81248; 9; 9; 9; 9; 9
Santa Catarina;SC;Capinzal;4203907;80756; 9; 9; 9; 9; 9
Santa Catarina;SC;Capivari de Baixo;4203956;81027;11; 9; 9;11;11
Santa Catarina;SC;Catanduvas;4204004;80772; 9; 9; 9; 9; 9
Santa Catarina;SC;Caxambu do Sul;4204103;80799; 9; 9; 9; 9; 9
Santa Catarina;SC;Celso Ramos;4204152;80268; 9; 9; 9; 9; 9
Santa Catarina;SC;Cerro Negro;4204178;80381; 9; 9; 9; 9; 9
Santa Catarina;SC;Chapadão do Lageado;4204194;81701; 9; 9; 9; 9; 9
Santa Catarina;SC;Chapecó;4204202;80810;19;12;12;21;21
Santa Catarina;SC;Cocal do Sul;4204251;80306;11; 9; 9; 9; 9
Santa Catarina;SC;Concórdia;4204301;80837;17;10;10;13;13
Santa Catarina;SC;Cordilheira Alta;4204350;81043; 9; 9; 9; 9; 9
Santa Catarina;SC;Coronel Freitas;4204400;80853;11; 9; 9; 9; 9
Santa Catarina;SC;Coronel Martins;4204459;81108; 9; 9; 9; 9; 9
Santa Catarina;SC;Correia Pinto;4204558;83950;11; 9; 9; 9; 9
Santa Catarina;SC;Corupá;4204509;80870;11; 9; 9; 9; 9
Santa Catarina;SC;Criciúma;4204608;80896;21;12;12;17;17
Santa Catarina;SC;Cunha Porã;4204707;80918;11; 9; 9; 9; 9
Santa Catarina;SC;Cunhataí;4204756;81620; 9; 9; 9; 9; 9
Santa Catarina;SC;Curitibanos;4204806;80934;13; 9; 9;13;13
Santa Catarina;SC;Descanso;4204905;80950; 9; 9; 9; 9; 9
Santa Catarina;SC;Dionísio Cerqueira;4205001;80977; 9; 9; 9; 9; 9
Santa Catarina;SC;Dona Emma;4205100;80993; 9; 9; 9; 9; 9
Santa Catarina;SC;Doutor Pedrinho;4205159;80080; 9; 9; 9; 9; 9
Santa Catarina;SC;Entre Rios;4205175;81426; 9; 9; 9; 9; 9
Santa Catarina;SC;Ermo;4205191;81167; 9; 9; 9; 9; 9
Santa Catarina;SC;Erval Velho;4205209;81019; 9; 9; 9; 9; 9
Santa Catarina;SC;Faxinal dos Guedes;4205308;81035; 9; 9; 9; 9; 9
Santa Catarina;SC;Flor do Sertão;4205357;81604; 9; 9; 9; 9; 9
Santa Catarina;SC;Florianópolis;4205407;81051;21;16;16;23;23
Santa Catarina;SC;Formosa do Sul;4205431;80888; 9; 9; 9; 9; 9
Santa Catarina;SC;Forquilhinha;4205456;81060;11; 9; 9; 9; 9
Santa Catarina;SC;Fraiburgo;4205506;81078;13; 9; 9;11;11
Santa Catarina;SC;Frei Rogério;4205555;81329; 9; 9; 9; 9; 9
Santa Catarina;SC;Galvão;4205605;81094; 9; 9; 9; 9; 9
Santa Catarina;SC;Garopaba;4205704;81132; 9; 9; 9; 9; 9
Santa Catarina;SC;Garuva;4205803;81159; 9; 9; 9; 9; 9
Santa Catarina;SC;Gaspar;4205902;81175;13;10;10;13;13
Santa Catarina;SC;Governador Celso Ramos;4206009;81116;11; 9; 9; 9; 9
Santa Catarina;SC;Grão Pará;4206108;81191; 9; 9; 9; 9; 9
Santa Catarina;SC;Gravatal;4206207;81213; 9; 9; 9; 9; 9
Santa Catarina;SC;Guabiruba;4206306;81230;11; 9; 9; 9; 9
Santa Catarina;SC;Guaraciaba;4206405;81256;11; 9; 9; 9; 9
Santa Catarina;SC;Guaramirim;4206504;81272; 9; 9; 9; 9; 9
Santa Catarina;SC;Guarujá do Sul;4206603;81299; 9; 9; 9; 9; 9
Santa Catarina;SC;Guatambú;4206652;80527; 9; 9; 9; 9; 9
Santa Catarina;SC;Herval d'Oeste;4206702;81310;11; 9; 9;11;11
Santa Catarina;SC;Ibiam;4206751;81400; 9; 9; 9; 9; 9
Santa Catarina;SC;Ibicaré;4206801;81337; 9; 9; 9; 9; 9
Santa Catarina;SC;Ibirama;4206900;81353;11; 9; 9;11;11
Santa Catarina;SC;Içara;4207007;81370;13;10;10;11;15
Santa Catarina;SC;Ilhota;4207106;81396; 9; 9; 9; 9; 9
Santa Catarina;SC;Imaruí;4207205;81418;11; 9; 9; 9; 9
Santa Catarina;SC;Imbituba;4207304;81434;13; 9; 9;13;13
Santa Catarina;SC;Imbuia;4207403;81450; 9; 9; 9; 9; 9
Santa Catarina;SC;Indaial;4207502;81477;13; 9;10;13;13
Santa Catarina;SC;Iomerê;4207577;81361; 9; 9; 9; 9; 9
Santa Catarina;SC;Ipira;4207601;81493; 9; 9; 9; 9; 9
Santa Catarina;SC;Iporã do Oeste;4207650;80020; 9; 9; 9; 9; 9
Santa Catarina;SC;Ipuaçu;4207684;80829; 9; 9; 9; 9; 9
Santa Catarina;SC;Ipumirim;4207700;81515; 9; 9; 9; 9; 9
Santa Catarina;SC;Iraceminha;4207759;80187; 9; 9; 9; 9; 9
Santa Catarina;SC;Irani;4207809;81531; 9; 9; 9; 9; 9
Santa Catarina;SC;Irati;4207858;80861; 9; 9; 9; 9; 9
Santa Catarina;SC;Irineópolis;4207908;81558; 9; 9; 9; 9; 9
Santa Catarina;SC;Itá;4208005;81574; 9; 9; 9; 9; 9
Santa Catarina;SC;Itaiópolis;4208104;81590;11; 9; 9; 9; 9
Santa Catarina;SC;Itajaí;4208203;81612;21;12;12;21;21
Santa Catarina;SC;Itapema;4208302;81639;13; 9; 9;13;13
Santa Catarina;SC;Itapiranga;4208401;81655;11; 9; 9;11;11
Santa Catarina;SC;Itapoá;4208450;81663; 9; 9; 9; 9; 9
Santa Catarina;SC;Ituporanga;4208500;81671;11; 9; 9;11;11
Santa Catarina;SC;Jaborá;4208609;81698; 9; 9; 9; 9; 9
Santa Catarina;SC;Jacinto Machado;4208708;81710; 9; 9; 9; 9; 9
Santa Catarina;SC;Jaguaruna;4208807;81736; 9; 9; 9;11;11
Santa Catarina;SC;Jaraguá do Sul;4208906;81752;19;11;11;11;11
Santa Catarina;SC;Jardinópolis;4208955;81140; 9; 9; 9; 9; 9
Santa Catarina;SC;Joaçaba;4209003;81779;13; 9; 9; 9; 9
Santa Catarina;SC;Joinville;4209102;81795;21;18;19;19;19
Santa Catarina;SC;José Boiteux;4209151;80101; 9; 9; 9; 9; 9
Santa Catarina;SC;Jupiá;4209177;81540; 9; 9; 9; 9; 9
Santa Catarina;SC;Lacerdópolis;4209201;81817; 9; 9; 9; 9; 9
Santa Catarina;SC;Lages;4209300;81833;21;12;12;19;16
Santa Catarina;SC;Laguna;4209409;81850;15;10;10;13;13
Santa Catarina;SC;Lajeado Grande;4209458;80586; 9; 9; 9; 9; 9
Santa Catarina;SC;Laurentino;4209508;81876; 9; 9; 9; 9; 9
Santa Catarina;SC;Lauro Müller;4209607;81892;11; 9; 9; 9; 9
Santa Catarina;SC;Lebon Régis;4209706;81914;11; 9; 9; 9; 9
Santa Catarina;SC;Leoberto Leal;4209805;81930; 9; 9; 9; 9; 9
Santa Catarina;SC;Lindóia do Sul;4209854;80047; 9; 9; 9; 9; 9
Santa Catarina;SC;Lontras;4209904;81957; 9; 9; 9; 9; 9
Santa Catarina;SC;Luiz Alves;4210001;81973; 9; 9; 9; 9; 9
Santa Catarina;SC;Luzerna;4210035;81809; 9; 9; 9; 9; 9
Santa Catarina;SC;Macieira;4210050;80900; 9; 9; 9; 9; 9
Santa Catarina;SC;Mafra;4210100;81990;13;10;10;10;13
Santa Catarina;SC;Major Gercino;4210209;82015; 9; 9; 9; 9; 9
Santa Catarina;SC;Major Vieira;4210308;82031; 9; 9; 9; 9; 9
Santa Catarina;SC;Maracajá;4210407;83917; 9; 9; 9; 9; 9
Santa Catarina;SC;Maravilha;4210506;82058;11; 9; 9;11;11
Santa Catarina;SC;Marema;4210555;82066; 9; 9; 9; 9; 9
Santa Catarina;SC;Massaranduba;4210605;82074; 9; 9; 9; 9; 9
Santa Catarina;SC;Matos Costa;4210704;82090; 9; 9; 9; 9; 9
Santa Catarina;SC;Meleiro;4210803;82112; 9; 9; 9; 9; 9
Santa Catarina;SC;Mirim Doce;4210852;80365; 9; 9; 9; 9; 9
Santa Catarina;SC;Modelo;4210902;82139; 9; 9; 9; 9; 9
Santa Catarina;SC;Mondaí;4211009;82155;11; 9; 9; 9; 9
Santa Catarina;SC;Monte Carlo;4211058;80004; 9; 9; 9; 9; 9
Santa Catarina;SC;Monte Castelo;4211108;82171; 9; 9; 9; 9; 9
Santa Catarina;SC;Morro da Fumaça;4211207;82198;11; 9; 9; 9; 9
Santa Catarina;SC;Morro Grande;4211256;81086; 9; 9; 9; 9; 9
Santa Catarina;SC;Navegantes;4211306;82210;13; 9;10;10;10
Santa Catarina;SC;Nova Erechim;4211405;82236; 9; 9; 9; 9; 9
Santa Catarina;SC;Nova Itaberaba;4211454;80322; 9; 9; 9; 9; 9
Santa Catarina;SC;Nova Trento;4211504;82252; 9; 9; 9; 9; 9
Santa Catarina;SC;Nova Veneza;4211603;82279; 9; 9; 9; 9; 9
Santa Catarina;SC;Novo Horizonte;4211652;80764; 9; 9; 9; 9; 9
Santa Catarina;SC;Orleans;4211702;82295;13; 9; 9;11;11
Santa Catarina;SC;Otacílio Costa;4211751;83976;11; 9; 9;11;11
Santa Catarina;SC;Ouro;4211801;82317; 9; 9; 9; 9; 9
Santa Catarina;SC;Ouro Verde;4211850;80845; 9; 9; 9; 9; 9
Santa Catarina;SC;Paial;4211876;81442; 9; 9; 9; 9; 9
Santa Catarina;SC;Painel;4211892;81264; 9; 9; 9; 9; 9
Santa Catarina;SC;Palhoça;4211900;82333;19;11;11;11;17
Santa Catarina;SC;Palma Sola;4212007;82350; 9; 9; 9; 9; 9
Santa Catarina;SC;Palmeira;4212056;81566; 9; 9; 9; 9; 9
Santa Catarina;SC;Palmitos;4212106;82376;11; 9; 9;11;11
Santa Catarina;SC;Papanduva;4212205;82392;11; 9; 9; 9; 9
Santa Catarina;SC;Paraíso;4212239;80705; 9; 9; 9; 9; 9
Santa Catarina;SC;Passo de Torres;4212254;80403; 9; 9; 9; 9; 9
Santa Catarina;SC;Passos Maia;4212270;80624; 9; 9; 9; 9; 9
Santa Catarina;SC;Paulo Lopes;4212304;82414; 9; 9; 9; 9; 9
Santa Catarina;SC;Pedras Grandes;4212403;82430; 9; 9; 9; 9; 9
Santa Catarina;SC;Penha;4212502;82457;11; 9; 9;11;11
Santa Catarina;SC;Peritiba;4212601;82473; 9; 9; 9; 9; 9
Santa Catarina;SC;Pescaria Brava;4212650;83925;NA;NA;NA; 9; 9
Santa Catarina;SC;Petrolândia;4212700;82490; 9; 9; 9; 9; 9
Santa Catarina;SC;Pinhalzinho;4212908;82538; 9; 9; 9;11;11
Santa Catarina;SC;Pinheiro Preto;4213005;82554; 9; 9; 9; 9; 9
Santa Catarina;SC;Piratuba;4213104;82570; 9; 9; 9; 9; 9
Santa Catarina;SC;Planalto Alegre;4213153;80543; 9; 9; 9; 9; 9
Santa Catarina;SC;Pomerode;4213203;82597;11; 9; 9; 9; 9
Santa Catarina;SC;Ponte Alta;4213302;82619; 9; 9; 9; 9; 9
Santa Catarina;SC;Ponte Alta do Norte;4213351;80926; 9; 9; 9; 9; 9
Santa Catarina;SC;Ponte Serrada;4213401;82635; 9; 9; 9; 9; 9
Santa Catarina;SC;Porto Belo;4213500;82651; 9; 9; 9;11;11
Santa Catarina;SC;Porto União;4213609;82678;13; 9; 9; 9;11
Santa Catarina;SC;Pouso Redondo;4213708;82694;11; 9; 9; 9; 9
Santa Catarina;SC;Praia Grande;4213807;82716; 9; 9; 9; 9; 9
Santa Catarina;SC;Presidente Castello Branco;4213906;82732; 9; 9; 9; 9; 9
Santa Catarina;SC;Presidente Getúlio;4214003;82759;11; 9; 9; 9;11
Santa Catarina;SC;Presidente Nereu;4214102;82775; 9; 9; 9; 9; 9
Santa Catarina;SC;Princesa;4214151;81647; 9; 9; 9; 9; 9
Santa Catarina;SC;Quilombo;4214201;82791;11; 9; 9; 9; 9
Santa Catarina;SC;Rancho Queimado;4214300;82813; 9; 9; 9; 9; 9
Santa Catarina;SC;Rio das Antas;4214409;82830; 9; 9; 9; 9; 9
Santa Catarina;SC;Rio do Campo;4214508;82856; 9; 9; 9; 9; 9
Santa Catarina;SC;Rio do Oeste;4214607;82872; 9; 9; 9; 9; 9
Santa Catarina;SC;Rio do Sul;4214805;82910;13;10;10;10;10
Santa Catarina;SC;Rio dos Cedros;4214706;82899; 9; 9; 9; 9; 9
Santa Catarina;SC;Rio Fortuna;4214904;82937; 9; 9; 9; 9; 9
Santa Catarina;SC;Rio Negrinho;4215000;82953;11; 9; 9; 9; 9
Santa Catarina;SC;Rio Rufino;4215059;80608; 9; 9; 9; 9; 9
Santa Catarina;SC;Riqueza;4215075;80560; 9; 9; 9; 9; 9
Santa Catarina;SC;Rodeio;4215109;82970; 9; 9; 9; 9; 9
Santa Catarina;SC;Romelândia;4215208;82996; 9; 9; 9; 9; 9
Santa Catarina;SC;Salete;4215307;83011; 9; 9; 9; 9; 9
Santa Catarina;SC;Saltinho;4215356;81523; 9; 9; 9; 9; 9
Santa Catarina;SC;Salto Veloso;4215406;83038; 9; 9; 9; 9; 9
Santa Catarina;SC;Sangão;4215455;81000; 9; 9; 9; 9; 9
Santa Catarina;SC;Santa Cecília;4215505;83054;11; 9; 9;11;11
Santa Catarina;SC;Santa Helena;4215554;80721; 9; 9; 9; 9; 9
Santa Catarina;SC;Santa Rosa de Lima;4215604;83070; 9; 9; 9; 9; 9
Santa Catarina;SC;Santa Rosa do Sul;4215653;80241; 9; 9; 9; 9; 9
Santa Catarina;SC;Santa Terezinha;4215679;80349; 9; 9; 9; 9; 9
Santa Catarina;SC;Santa Terezinha do Progresso;4215687;81507; 9; 9; 9; 9; 9
