UF,TSEcod,uf_des,meso,meso_des,micro,micro_des,mun_des,macro,macro_des
PI,10804,Piauí,3,Sudoeste Piauiense,11,São Raimundo Nonato,Guaribas,2,Nordeste
PI,10812,Piauí,2,Centro-Norte Piauiense,5,Médio Parnaíba Piauiense,Francisco Ayres,2,Nordeste
PI,10820,Piauí,1,Norte Piauiense,2,Litoral Piauiense,Ilha Grande,2,Nordeste
PI,10839,Piauí,4,Sudeste Piauiense,14,Pio IX,Francisco Santos,2,Nordeste
PI,10847,Piauí,3,Sudoeste Piauiense,11,São Raimundo Nonato,Jurema,2,Nordeste
PI,10855,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Fronteiras,2,Nordeste
PI,10863,Piauí,2,Centro-Norte Piauiense,4,Campo Maior,Lagoa de São Francisco,2,Nordeste
PI,10871,Piauí,3,Sudoeste Piauiense,10,Alto Médio Gurguéia,Gilbués,2,Nordeste
PI,10880,Piauí,3,Sudoeste Piauiense,12,Chapadas do Extremo Sul Piauiense,Morro Cabeça no Tempo,2,Nordeste
PI,10898,Piauí,3,Sudoeste Piauiense,9,Floriano,Guadalupe,2,Nordeste
PI,10901,Piauí,2,Centro-Norte Piauiense,4,Campo Maior,Novo Santo Antônio,2,Nordeste
PI,10910,Piauí,2,Centro-Norte Piauiense,5,Médio Parnaíba Piauiense,Hugo Napoleão,2,Nordeste
PI,10928,Piauí,2,Centro-Norte Piauiense,4,Campo Maior,Nossa Senhora de Nazaré,2,Nordeste
PI,10936,Piauí,2,Centro-Norte Piauiense,6,Valença do Piauí,Inhuma,2,Nordeste
PI,10944,Piauí,4,Sudeste Piauiense,13,Picos,Paquetá,2,Nordeste
PI,10952,Piauí,4,Sudeste Piauiense,13,Picos,Ipiranga do Piauí,2,Nordeste
PI,10960,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Nova Santa Rita,2,Nordeste
PI,10979,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Isaías Coelho,2,Nordeste
PI,10987,Piauí,1,Norte Piauiense,1,Baixo Parnaíba Piauiense,São João do Arraial,2,Nordeste
PI,10995,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Itainópolis,2,Nordeste
PI,11010,Piauí,3,Sudoeste Piauiense,9,Floriano,Itaueira,2,Nordeste
PI,11037,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Jaicós,2,Nordeste
PI,11053,Piauí,3,Sudoeste Piauiense,9,Floriano,Jerumenha,2,Nordeste
PI,11070,Piauí,1,Norte Piauiense,1,Baixo Parnaíba Piauiense,Joaquim Pires,2,Nordeste
PI,11088,Piauí,4,Sudeste Piauiense,13,Picos,São João da Canabrava,2,Nordeste
PI,11096,Piauí,2,Centro-Norte Piauiense,3,Teresina,José de Freitas,2,Nordeste
PI,11118,Piauí,3,Sudoeste Piauiense,8,Bertolínia,Landri Sales,2,Nordeste
PI,11134,Piauí,1,Norte Piauiense,2,Litoral Piauiense,Luís Correia,2,Nordeste
PI,11150,Piauí,1,Norte Piauiense,1,Baixo Parnaíba Piauiense,Luzilândia,2,Nordeste
PI,11177,Piauí,3,Sudoeste Piauiense,8,Bertolínia,Manoel Emídio,2,Nordeste
PI,11193,Piauí,3,Sudoeste Piauiense,8,Bertolínia,Marcos Parente,2,Nordeste
PI,11215,Piauí,1,Norte Piauiense,1,Baixo Parnaíba Piauiense,Matias Olímpio,2,Nordeste
PI,11231,Piauí,1,Norte Piauiense,1,Baixo Parnaíba Piauiense,Miguel Alves,2,Nordeste
PI,11258,Piauí,2,Centro-Norte Piauiense,3,Teresina,Miguel Leão,2,Nordeste
PI,11274,Piauí,2,Centro-Norte Piauiense,3,Teresina,Monsenhor Gil,2,Nordeste
PI,11290,Piauí,4,Sudeste Piauiense,14,Pio IX,Monsenhor Hipólito,2,Nordeste
PI,11312,Piauí,3,Sudoeste Piauiense,10,Alto Médio Gurguéia,Monte Alegre do Piauí,2,Nordeste
PI,11339,Piauí,3,Sudoeste Piauiense,9,Floriano,Nazaré do Piauí,2,Nordeste
PI,11355,Piauí,1,Norte Piauiense,1,Baixo Parnaíba Piauiense,Nossa Senhora dos Remédios,2,Nordeste
PI,11371,Piauí,2,Centro-Norte Piauiense,6,Valença do Piauí,Novo Oriente do Piauí,2,Nordeste
PI,11398,Piauí,4,Sudeste Piauiense,13,Picos,Oeiras,2,Nordeste
PI,11410,Piauí,2,Centro-Norte Piauiense,4,Campo Maior,Domingos Mourão,2,Nordeste
PI,11436,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Padre Marcos,2,Nordeste
PI,11452,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Paes Landim,2,Nordeste
PI,11479,Piauí,3,Sudoeste Piauiense,10,Alto Médio Gurguéia,Palmeira do Piauí,2,Nordeste
PI,11495,Piauí,2,Centro-Norte Piauiense,5,Médio Parnaíba Piauiense,Palmeirais,2,Nordeste
PI,11517,Piauí,3,Sudoeste Piauiense,12,Chapadas do Extremo Sul Piauiense,Parnaguá,2,Nordeste
PI,11533,Piauí,1,Norte Piauiense,2,Litoral Piauiense,Parnaíba,2,Nordeste
PI,11550,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Paulistana,2,Nordeste
PI,11576,Piauí,2,Centro-Norte Piauiense,4,Campo Maior,Pedro II,2,Nordeste
PI,11592,Piauí,4,Sudeste Piauiense,13,Picos,Picos,2,Nordeste
PI,11614,Piauí,2,Centro-Norte Piauiense,6,Valença do Piauí,Pimenteiras,2,Nordeste
PI,11630,Piauí,4,Sudeste Piauiense,14,Pio IX,Pio IX,2,Nordeste
PI,11657,Piauí,1,Norte Piauiense,2,Litoral Piauiense,Piracuruca,2,Nordeste
PI,11673,Piauí,1,Norte Piauiense,1,Baixo Parnaíba Piauiense,Piripiri,2,Nordeste
PI,11690,Piauí,1,Norte Piauiense,1,Baixo Parnaíba Piauiense,Porto,2,Nordeste
PI,11711,Piauí,2,Centro-Norte Piauiense,6,Valença do Piauí,Prata do Piauí,2,Nordeste
PI,11738,Piauí,3,Sudoeste Piauiense,10,Alto Médio Gurguéia,Redenção do Gurguéia,2,Nordeste
PI,11754,Piauí,2,Centro-Norte Piauiense,5,Médio Parnaíba Piauiense,Regeneração,2,Nordeste
PI,11770,Piauí,3,Sudoeste Piauiense,7,Alto Parnaíba Piauiense,Ribeiro Gonçalves,2,Nordeste
PI,11797,Piauí,3,Sudoeste Piauiense,9,Floriano,Rio Grande do Piauí,2,Nordeste
PI,11819,Piauí,4,Sudeste Piauiense,13,Picos,Santa Cruz do Piauí,2,Nordeste
PI,11835,Piauí,3,Sudoeste Piauiense,7,Alto Parnaíba Piauiense,Santa Filomena,2,Nordeste
PI,11851,Piauí,3,Sudoeste Piauiense,10,Alto Médio Gurguéia,Santa Luz,2,Nordeste
PI,11878,Piauí,4,Sudeste Piauiense,14,Pio IX,Santo Antônio de Lisboa,2,Nordeste
PI,11894,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Santo Inácio do Piauí,2,Nordeste
PI,11916,Piauí,2,Centro-Norte Piauiense,6,Valença do Piauí,São Félix do Piauí,2,Nordeste
PI,11932,Piauí,3,Sudoeste Piauiense,9,Floriano,São Francisco do Piauí,2,Nordeste
PI,11959,Piauí,2,Centro-Norte Piauiense,5,Médio Parnaíba Piauiense,São Gonçalo do Piauí,2,Nordeste
PI,11975,Piauí,2,Centro-Norte Piauiense,4,Campo Maior,São João da Serra,2,Nordeste
PI,11991,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,São João do Piauí,2,Nordeste
PI,12009,Piauí,1,Norte Piauiense,2,Litoral Piauiense,São João da Fronteira,2,Nordeste
PI,12017,Piauí,3,Sudoeste Piauiense,9,Floriano,São José do Peixe,2,Nordeste
PI,12025,Piauí,4,Sudeste Piauiense,13,Picos,São João da Varjota,2,Nordeste
PI,12033,Piauí,4,Sudeste Piauiense,13,Picos,São José do Piauí,2,Nordeste
PI,12041,Piauí,3,Sudoeste Piauiense,12,Chapadas do Extremo Sul Piauiense,Sebastião Barros,2,Nordeste
PI,12050,Piauí,4,Sudeste Piauiense,14,Pio IX,São Julião,2,Nordeste
PI,12068,Piauí,3,Sudoeste Piauiense,8,Bertolínia,Sebastião Leal,2,Nordeste
PI,12076,Piauí,2,Centro-Norte Piauiense,4,Campo Maior,São Miguel do Tapuio,2,Nordeste
PI,12084,Piauí,3,Sudoeste Piauiense,10,Alto Médio Gurguéia,Alvorada do Gurguéia,2,Nordeste
PI,12092,Piauí,2,Centro-Norte Piauiense,5,Médio Parnaíba Piauiense,São Pedro do Piauí,2,Nordeste
PI,12106,Piauí,2,Centro-Norte Piauiense,4,Campo Maior,Assunção do Piauí,2,Nordeste
PI,12114,Piauí,3,Sudoeste Piauiense,11,São Raimundo Nonato,São Raimundo Nonato,2,Nordeste
PI,12122,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Betânia do Piauí,2,Nordeste
PI,12130,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Simões,2,Nordeste
PI,12149,Piauí,2,Centro-Norte Piauiense,4,Campo Maior,Boqueirão do Piauí,2,Nordeste
PI,12157,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Simplício Mendes,2,Nordeste
PI,12165,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Caridade do Piauí,2,Nordeste
PI,12173,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Socorro do Piauí,2,Nordeste
PI,12181,Piauí,4,Sudeste Piauiense,15,Alto Médio Canindé,Curral Novo do Piauí,2,Nordeste
PI,12190,Piauí,2,Centro-Norte Piauiense,3,Teresina,Teresina,2,Nordeste
PI,12203,Piauí,3,Sudoeste Piauiense,12,Chapadas do Extremo Sul Piauiense,Júlio Borges,2,Nordeste
PI,12211,Piauí,2,Centro-Norte Piauiense,3,Teresina,União,2,Nordeste
PI,12220,Piauí,2,Centro-Norte Piauiense,6,Valença do Piauí,Lagoa do Sítio,2,Nordeste
PI,12238,Piauí,3,Sudoeste Piauiense,7,Alto Parnaíba Piauiense,Uruçuí,2,Nordeste
PI,12246,Piauí,2,Centro-Norte Piauiense,4,Campo Maior,Milton Brandão,2,Nordeste
PI,12254,Piauí,2,Centro-Norte Piauiense,6,Valença do Piauí,Valença do Piauí,2,Nordeste
PI,12262,Piauí,3,Sudoeste Piauiense,11,São Raimundo Nonato,Pajeú do Piauí,2,Nordeste
PI,12270,Piauí,2,Centro-Norte Piauiense,6,Valença do Piauí,Várzea Grande,2,Nordeste
PI,12289,Piauí,3,Sudoeste Piauiense,9,Floriano,Pavussu,2,Nordeste
PI,12297,Piauí,3,Sudoeste Piauiense,11,São Raimundo Nonato,Dirceu Arcoverde,2,Nordeste
